||∇f(x)|| f(x)
10.055826915057182 20.50402706617402
10.040629128341331 20.453505446197727
10.025455771447719 20.40313641798142
10.010306806684978 20.352919506005204
9.995182196421055 20.302854236237362
9.980081903083141 20.252940136129702
9.96500588915756 20.203176734612914
9.94995411718969 20.153563562091932
9.934926549783858 20.10410015044132
9.91992314960325 20.05478603300066
9.904943879369815 20.00562074456999
9.889988701864182 19.956603821405203
9.875057579925556 19.90773480121351
9.86015047645163 19.859013223148885
9.845267354398487 19.810438627807518
9.830408176780514 19.762010557223338
9.815572906670308 19.71372855486348
9.800761507198583 19.6655921656238
9.785973941554072 19.61760093582442
9.771210172983446 19.56975441320525
9.75647016479121 19.52205214692155
9.741753880339626 19.47449368753949
9.727061283048599 19.427078587031733
9.712392336395611 19.379806398773056
9.697747003915616 19.332676677535915
9.683125249200943 19.285688979486114
9.668527035901219 19.2388428621784
9.653952327723268 19.192137884552146
9.639401088431022 19.145573606926998
9.624873281845435 19.099149590998564
9.61036887184439 19.052865399834097
9.595887822362602 19.006720597868195
9.581430097391532 18.96071475089854
9.566995660979307 18.914847426081604
9.552584477230614 18.869118191928408
9.538196510306618 18.823526618300292
9.523831724424866 18.778072276404657
9.509490083859214 18.732754738790778
9.49517155293972 18.687573579345585
9.480876096052555 18.642528373289476
9.46660367763993 18.59761869717216
9.452354262199984 18.552844128868465
9.438127814286718 18.508204247574213
9.423924298509894 18.46369863380207
9.40974367953494 18.41932686937743
9.395585922082876 18.37508853743429
9.381450990930217 18.330983222411184
9.367338850908883 18.287010510047057
9.353249466906117 18.24316998737723
9.339182803864398 18.19946124272931
9.32513882678134 18.15588386571916
9.311117500709623 18.112437447246876
9.297118790756889 18.069121579492734
9.283142662085659 18.025935855913207
9.269189079913257 17.982879871236964
9.255258009511708 17.939953221460883
9.241349416207658 17.89715550384608
9.227463265382278 17.854486316913942
9.213599522471196 17.8119452604422
9.19975815296439 17.76953193546099
9.185939122406115 17.7272459442489
9.17214239639481 17.685086890329114
9.158367940583014 17.64305437846548
9.144615720677276 17.601148014658612
9.130885702438077 17.559367406142066
9.117177851679733 17.517712161378437
9.10349213427032 17.47618189005552
9.089828516131583 17.434776203082485
9.076186963238847 17.393494712586048
9.062567441620939 17.35233703190664
9.048969917360095 17.311302775594644
9.035394356591887 17.270391559406566
9.021840725505124 17.229603000301285
9.008308990341769 17.18893671643628
8.994799117396864 17.14839232716388
8.98131107301844 17.107969453027508
8.967844823607424 17.06766771575796
8.954400335617574 17.027486738269715
8.94097757555537 16.987426144657167
8.927576509979955 16.947485560190994
8.91419710550303 16.907664611314438
8.900839328788779 16.867962925639638
8.88750314655379 16.828380131943973
8.874188525566966 16.788915860166423
8.860895432649436 16.749569741403914
8.84762383467448 16.71034140790771
8.834373698567445 16.671230493079776
8.821144991305658 16.6322366314692
8.807937679918346 16.593359458768592
8.794751731486548 16.554598611810484
8.781587113143036 16.515953728563794
8.76844379207224 16.47742444813024
8.755321735510147 16.43901041074081
8.742220910744237 16.400711257752214
8.729141285113387 16.36252663164337
8.7160828260078 16.324456176011875
8.70304550086891 16.28649953557053
8.690029277189316 16.248656356143808
8.677034122512685 16.21092628466441
8.664060004433683 16.173308969169774
8.65110689059788 16.135804058798623
8.63817474870168 16.098411203787506
8.625263546492238 16.06113005546738
8.61237325176737 16.023960266260172
8.599503832375479 15.986901489675352
8.586655256215481 15.949953380306553
8.573827491236706 15.913115593828154
8.561020505438835 15.8763877869919
8.548234266871805 15.83976961762354
8.53546874363574 15.803260744619456
8.522723903880864 15.766860827943306
8.509999715807425 15.730569528622683
8.497296147665605 15.694386508745799
8.484613167755457 15.658311431458145
8.471950744426811 15.622343960959187
8.4593088460792 15.586483762499073
8.446687441161771 15.550730502375325
8.434086498173224 15.515083847929583
8.421505985661716 15.47954346754431
8.408945872224793 15.444109030639565
8.396406126509294 15.408780207669711
8.383886717211295 15.37355667012022
8.371387613076013 15.338438090504416
8.35890878289773 15.303424142360273
8.34645019551972 15.268514500247182
8.334011819834165 15.233708839742789
8.321593624782084 15.199006837439779
8.309195579353236 15.1644081709427
8.296817652586068 15.129912518864815
8.284459813567617 15.095519560824915
8.272122031433438 15.061228977444188
8.25980427536753 15.027040450343081
8.247506514602252 14.992953662138163
8.235228718418243 14.958968296439007
8.22297085614436 14.925084037845085
8.21073289715758 14.89130057194267
8.198514810882939 14.857617585301737
8.186316566793446 14.824034765472895
8.174138134410002 14.790551800984304
8.16197948330134 14.757168381338621
8.149840583083927 14.723884197009946
8.137721403421905 14.69069893944079
8.125621914026997 14.65761230103902
8.11354208465845 14.624623975174861
8.101481885122938 14.59173365617787
8.089441285274509 14.55894103933393
8.077420255014484 14.526245820882265
8.065418764291396 14.49364769801245
8.053436783100915 14.461146368861424
8.04147428148576 14.428741532510553
8.029531229535637 14.39643288898263
8.017607597387153 14.364220139238979
8.005703355223751 14.332102985176462
7.993818473275621 14.300081129624592
7.981952921819633 14.2681542763426
7.970106671179264 14.2363221300165
7.9582796917245116 14.20458439625623
7.946471953871839 14.17294078159273
7.934683428084079 14.141390993475053
7.9229140848703645 14.109934740267517
7.91116389478607 14.07857173124682
7.899432828432713 14.047301676599178
7.887720856457894 14.0161242874175
7.876027949555218 13.985039275698526
7.864354078464225 13.95404635434001
7.8526992139703085 13.92314523713789
7.841063326904644 13.892335638783488
7.8294463881441185 13.86161727486069
7.817848368611256 13.830989861843168
7.806269239274133 13.800453117091582
7.794708971146322 13.770006758850801
7.78316753528681 13.73965050624715
7.771644902799918 13.709384079285636
7.760141044835242 13.679207198847198
7.748655932587567 13.649119586685966
7.7371895372968025 13.619120965426532
7.725741830247903 13.589211058561219
7.714312782770802 13.559389590447358
7.702902366240332 13.529656286304597
7.691510552076159 13.500010872212187
7.680137311742704 13.470453075106283
7.668782616749074 13.44098262277729
7.657446438648988 13.411599243867155
7.646128749040705 13.382302667866721
7.634829519566952 13.353092625113062
7.623548721914854 13.323968846786837
7.61228632781586 13.294931064909646
7.601042309045668 13.265979012341392
7.5898166374241605 13.237112422777667
7.57860928481533 13.208331030747125
7.5674202231272 13.179634571608883
7.556249424311766 13.151022781549907
7.54509686036492 13.12249539758244
7.5339625033263715 13.0940521575414
7.522846325279584 13.065692800081807
7.51174829835171 13.037417064676225
7.500668394713501 13.00922469161219
7.489606586579257 12.981115421989667
7.478562846206744 12.953088997718503
7.467537145897127 12.925145161515895
7.456529457994901 12.897283656903847
7.445539754887816 12.869504228206676
7.434568009006808 12.841806620548466
7.423614192825936 12.814190579850601
7.4126782788623045 12.786655852829242
7.4017602396759905 12.759202186992843
7.3908600478699835 12.73182933063968
7.379977676090109 12.704537032855374
7.36911309702496 12.677325043510411
7.358266283405828 12.65019311325771
7.347437208006637 12.623140993530157
7.336625843643861 12.596168436538157
7.325832163176475 12.56927519526722
7.315056139505873 12.542461023475518
7.304297745575793 12.515725675691465
7.293556954372268 12.489068907211315
7.282833738923535 12.462490474096754
7.272128072299983 12.435990133172501
7.261439927614075 12.409567642023918
7.250769278020281 12.38322275899463
7.240116096715015 12.356955243184157
7.229480356936557 12.330764854445531
7.218862031964996 12.304651353382962
7.208261095122152 12.278614501349454
7.197677519771512 12.252654060444488
7.187111279318163 12.226769793511673
7.176562347208721 12.200961464136414
7.16603069693127 12.17522883664359
7.155516302015283 12.14957167609525
7.145019136031568 12.123989748288288
7.134539172592184 12.098482819752151
7.124076385350396 12.073050657746547
7.113630748000581 12.047693030259156
7.103202234278187 12.022409706003343
7.092790817959641 11.997200454415902
7.082396472862304 11.972065045654771
7.072019172844392 11.9470032505968
7.061658891804912 11.922014840835471
7.05131560368359 11.89709958867868
7.040989282460817 11.872257267146471
7.03067990215757 11.847487649968842
7.020387436835352 11.822790511583491
7.010111860596123 11.798165627133622
6.999853147582236 11.773612772465711
6.9896112719763694 11.749131724127336
6.979386208001458 11.724722259364952
6.969177929920637 11.700384156121727
6.958986412037163 11.676117193035342
6.948811628694358 11.651921149435823
6.93865355427554 11.62779580534338
6.928512163203956 11.603740941466235
6.918387429942721 11.579756339198475
6.908279328994746 11.555841780617902
6.898187834902681 11.531997048483886
6.888112922248843 11.508221926235247
6.878054565655153 11.484516197988114
6.86801273978307 11.460879648533803
6.857987419333531 11.437312063336714
6.847978579046881 11.41381322853222
6.837986193702808 11.390382930924556
6.82801023812028 11.367020957984737
6.818050687157482 11.343727097848463
6.808107515711753 11.320501139314043
6.798180698719513 11.297342871840316
6.788270211156204 11.274252085544587
6.7783760280362335 11.251228571200558
6.768498124412895 11.228272120236284
6.75863647537832 11.20538252473211
6.7487910560633955 11.182559577418646
6.738961841637723 11.159803071674713
6.7291488073095325 11.137112801525324
6.719351928325636 11.114488561639659
6.709571179971354 11.09193014732905
6.699806537570452 11.069437354544965
6.690057976485085 11.047009979877005
6.680325472115728 11.024647820550914
6.670608999901111 11.002350674426571
6.660908535318167 10.980118339996022
6.651224053881948 10.957950616381492
6.6415555311455865 10.93584730333341
6.6319029427002185 10.913808201228445
6.622266264174917 10.891833111067545
6.61264547123665 10.86992183447399
6.603040539590186 10.84807417369142
6.5934514449780615 10.826289931581924
6.583878163180503 10.804568911624074
6.574320670015369 10.782910917911023
6.564778941338085 10.761315755148555
6.555252953041584 10.739783228653184
6.545742681056245 10.718313144350235
6.536248101349826 10.696905308771937
6.5267691899274105 10.675559529055526
6.517305922831341 10.65427561294135
6.507858276141154 10.633053368770979
6.498426225973522 10.611892605485322
6.4890097484822 10.590793132622755
6.479608819857943 10.569754760317245
6.470223416328467 10.548777299296487
6.460853514158375 10.52786056088005
6.451499089649099 10.50700435697751
6.442160119138844 10.48620850008662
6.432836579002512 10.465472803291457
6.423528445651662 10.444797080260587
6.4142356955344315 10.424181145245244
6.404958305135486 10.403624813077494
6.395696250975954 10.383127899168427
6.386449509613367 10.362690219506325
6.377218057641603 10.342311590654885
6.368001871690816 10.321991829751392
6.358800928427387 10.301730754504932
6.34961520455386 10.2815281831946
6.340444676808879 10.261383934667725
6.331289321967131 10.241297828338071
6.322149116839282 10.221269684184081
6.313024038271924 10.201299322747108
6.303914063147512 10.181386565129639
6.294819168384297 10.161531232993552
6.285739330936282 10.14173314855835
6.276674527793148 10.121992134599443
6.267624735980201 10.102308014446368
6.258589932558311 10.08268061198109
6.249570094623854 10.063109751636247
6.240565199308655 10.043595258393443
6.231575223779922 10.024136957781517
6.2226001452401905 10.004734675874834
6.213639940927271 9.985388239291586
6.2046945881141795 9.966097475192075
6.195764064109083 9.94686221127702
6.186848346255244 9.927682275785871
6.177947411930957 9.908557497495115
6.169061238549494 9.889487705716595
6.160189803559041 9.870472730295843
6.151333084442647 9.851512401610396
6.142491058718159 9.832606550568142
6.133663703938166 9.813755008605652
6.124850997689943 9.794957607686523
6.116052917595386 9.776214180299736
6.107269441310968 9.757524559458
6.0985005465276645 9.738888578696132
6.089746210970907 9.720306072069397
6.081006412400523 9.701776874151895
6.072281128610672 9.683300820034932
6.063570337429799 9.664877745325402
6.054874016720567 9.646507486144172
6.0461921443798055 9.628189879124468
6.0375246983384505 9.609924761410282
6.028871656561491 9.59171197065476
6.020232997047906 9.573551345018615
6.011608697830607 9.555442723168538
6.002998736976394 9.537385944275613
5.994403092585884 9.519380848013737
5.985821742793457 9.501427274558047
5.977254665767204 9.483525064583347
5.968701839708867 9.465674059262547
5.960163242853786 9.447874100265103
5.9516388534708335 9.430125029755464
5.943128649862372 9.412426690391516
5.9346326103641855 9.394778925323047
5.926150713345428 9.377181578190195
5.917682937208567 9.359634493121922
5.9092292603893295 9.342137514734485
5.900789661356638 9.324690488129894
5.89236411861257 9.307293258894417
5.883952610692287 9.289945673097039
5.875555116163979 9.272647577287968
5.867171613628825 9.255398818497117
5.858802081720919 9.238199244232609
5.850446499107223 9.221048702479282
5.842104844487511 9.203947041697182
5.833777096594316 9.186894110820095
5.825463234192865 9.169889759254046
5.8171632360810355 9.152933836875839
5.8088770810892925 9.136026194031558
5.800604748080639 9.119166681535125
5.792346215950555 9.102355150666819
5.78410146362695 9.085591453171814
5.775870470070097 9.068875441258735
5.76765321427259 9.052206967598197
5.759449675259281 9.035585885321366
5.751259832087231 9.01901204801851
5.74308366384565 9.002485309737567
5.734921149655845 8.98600552498271
5.726772268671171 8.969572548712918
5.718637000076961 8.953186236340551
5.710515323090492 8.936846443729937
5.702407216960919 8.920553027195949
5.694312660969217 8.904305843502597
5.6862316344281405 8.888104749861625
5.678164116682156 8.871949603931105
5.6701100871074 8.85584026381404
5.6620695251116135 8.839776588056974
5.654042410134095 8.823758435648601
5.646028721645652 8.807785666018386
5.638028439148535 8.791858139035172
5.6300415421763885 8.775975715005814
5.622068010294208 8.76013825467381
5.614107823098271 8.744345619217933
5.606160960216095 8.728597670250856
5.598227401306374 8.712894269817811
5.590307126058941 8.69723528039522
5.5824001141947 8.681620564889364
5.574506345465575 8.66604998663501
5.566625799654467 8.65052340939409
5.558758456575194 8.635040697354361
5.550904296072436 8.619601715128068
5.5430632980216865 8.604206327750612
5.535235442329201 8.588854400679233
5.52742070893194 8.57354579979168
5.519619077797519 8.558280391384907
5.51183052892416 8.543058042173747
5.504055042340629 8.527878619289615
5.4962925981061925 8.512741990279192
5.488543176310565 8.497648023103137
5.480806757073852 8.482596586134786
5.473083320546504 8.467587548158859
5.465372846909257 8.452620778370166
5.457675316373088 8.437696146372337
5.4499907091791595 8.422813522176533
5.442319005598769 8.407972776200168
5.434660185933294 8.393173779265648
5.42701423051415 8.37841640259909
5.419381119702725 8.363700517829065
5.411760833890339 8.34902599698534
5.404153353498189 8.334392712497614
5.3965586589772965 8.319800537194276
5.3889767308084595 8.305249344301147
5.381407549502196 8.29073900744024
5.373851095598701 8.276269400628529
5.366307349667788 8.26184039827669
5.35877629230884 8.24745187518789
5.3512579041507635 8.233103706556552
5.343752165851932 8.218795767967121
5.3362590581001355 8.204527935392855
5.328778561612532 8.190300085194602
5.321310657135598 8.176112094119581
5.313855325445076 8.161963839300189
5.306412547345928 8.147855198252781
5.298982303672273 8.133786048876466
5.291564575287355 8.119756269451921
5.284159343083477 8.105765738640187
5.27676658798196 8.09181433548148
5.269386290933091 8.077901939394009
5.2620184329160695 8.064028430172781
5.254662994938961 8.05019368798844
5.2473199580386485 8.036397593386068
5.239989303280776 8.022640027284028
5.2326710117597095 8.008920870972798
5.225365064598478 7.995240006113792
5.218071442948728 7.981597314738211
5.21079012799067 7.967992679245877
5.203521100933038 7.9544259824040875
5.1962643430130315 7.9408971073464585
5.189019835496268 7.927405937571777
5.181787559676737 7.913952356942862
5.174567496876748 7.900536249685422
5.167359628446886 7.887157500386924
5.160163935765948 7.873815993995453
5.15298040024092 7.860511615818586
5.1458090033068995 7.847244251522269
5.138649726427069 7.834013787129695
5.131502551092635 7.820820109020181
5.124367458822782 7.807663103928059
5.11724443116463 7.7945426589415625
5.110133449693172 7.78145866150171
5.10303449601124 7.768410999401216
5.095947551749453 7.755399560783384
5.088872598566163 7.742424234140997
5.0818096181474095 7.729484908315245
5.074758592206876 7.716581472494612
5.067719502485834 7.703713816213809
5.060692330753101 7.690881829352672
5.053677058804994 7.678085402135098
5.046673668465272 7.665324425127955
5.039682141585098 7.652598789240014
5.032702460042987 7.639908385720879
5.025734605744761 7.627253106159919
5.018778560623497 7.614632842485201
5.011834306639481 7.602047486962435
5.004901825780164 7.589496932193917
4.997981100060109 7.576981071117468
4.991072111520951 7.564499797005395
4.98417484223134 7.552053003463432
4.977289274286902 7.5396405844297005
4.97041538981019 7.527262434173676
4.963553170950635 7.514918447295139
4.956702599884497 7.502608518723149
4.9498636588148255 7.490332543715012
4.943036329971405 7.478090417855252
4.936220595610711 7.465882037054583
4.929416438015866 7.453707297548898
4.9226238394965876 7.441566095898239
4.9158427823891495 7.429458328985788
4.909073249056324 7.417383894016861
4.902315221887345 7.405342688517885
4.895568683297857 7.393334610335407
4.888833615729872 7.381359557635086
4.8821100016517205 7.369417428900693
4.875397823558004 7.357508122933114
4.868697063969554 7.345631538849364
4.8620077054333795 7.333787576081589
4.855329730522627 7.321976134376086
4.848663121836531 7.3101971137923165
4.842007862000373 7.298450414701923
4.835363933665422 7.28673593778776
4.828731319508909 7.2750535840429125
4.822110002233966 7.263403254769726
4.815499964569585 7.251784851578842
4.808901189270573 7.240198276388227
4.802313659117509 7.228643431422219
4.795737356916693 7.217120219210558
4.789172265500103 7.205628542587438
4.7826183677253535 7.194168304690548
4.776075646475646 7.182739408960128
4.769544084659722 7.171341759138017
4.763023665211825 7.1599752592667105
4.756514371091649 7.148639813688421
4.750016185284299 7.137335327044136
4.743529090800235 7.126061704272684
4.737053070675247 7.114818850609807
4.730588107970392 7.103606671587221
4.724134185771954 7.0924250730316984
4.717691287191403 7.08127396106414
4.711259395365353 7.07015324209866
4.704838493455509 7.059062822841654
4.698428564648627 7.0480026102909035
4.69202959215647 7.036972511734647
4.685641559215765 7.02597243475068
4.679264449088153 7.015002287205443
4.672898245060154 7.004061977253128
4.666542930443114 6.993151413334761
4.660198488573166 6.98227050417732
4.6538649028111845 6.971419158792832
4.647542156542743 6.960597286477481
4.641230233178068 6.949804796810722
4.634929116151998 6.939041599654386
4.6286387889239355 6.928307605151809
4.622359234977807 6.917602723726939
4.616090437822021 6.906926866083462
4.6098323809894195 6.896279943203929
4.603585048037237 6.88566186634888
4.597348422547056 6.875072547055967
4.591122488124769 6.864511897139105
4.584907228400529 6.853979828687589
4.578702627028707 6.843476254065237
4.572508667687852 6.83300108590954
4.566325334080647 6.82255423713079
4.560152609933861 6.812135620911238
4.553990478998318 6.801745150704234
4.547838925048842 6.791382740233388
4.541697931884215 6.781048303491715
4.535567483327147 6.770741754740796
4.529447563224216 6.7604630085099355
4.523338155445839 6.7502119795953295
4.517239243886224 6.739988583059217
4.511150812463327 6.729792734229061
4.505072845118807 6.719624348696709
4.4990053258179925 6.709483342317571
4.492948238549831 6.699369631209789
4.48690156732685 6.689283131753424
4.480865296185115 6.679223760589621
4.474839409184186 6.669191434619807
4.468823890407079 6.65918607100487
4.4628187239602175 6.649207587164339
4.456823893973397 6.6392559007755905
4.45083938459974 6.629330929773028
4.444865180015656 6.619432592347283
4.438901264420797 6.609560806944412
4.432947622038019 6.599715492265097
4.42700423711334 6.589896567263848
4.421071093915894 6.5801039511482085
4.415148176737897 6.570337563377965
4.4092354698946 6.5605973236643536
4.403332957724251 6.550883151969277
4.3974406245880475 6.541194968504518
4.391558454870108 6.5315326937309575
4.385686432977414 6.521896248357794
4.379824543339783 6.512285553341766
4.373972770409824 6.502700529886379
4.368131098662892 6.493141099441135
4.362299512597048 6.483607183700755
4.356477996733027 6.474098704604417
4.35066653561418 6.46461558433499
4.344865113806455 6.455157745318274
4.339073715898339 6.445725110222229
4.333292326500826 6.436317601956231
4.3275209302473705 6.426935143670308
4.321759511793855 6.417577658754386
4.316008055818546 6.408245070837543
4.310266547022048 6.398937303787255
4.3045349701272695 6.389654281708657
4.298813309879389 6.380395928943788
4.2931015510457975 6.371162170070862
4.287399678416076 6.36195292990352
4.281707676801942 6.352768133490095
4.276025531037222 6.343607706112879
4.270353225977801 6.33447157328739
4.264690746501588 6.325359660761641
4.259038077508476 6.316271894515413
4.2533952039203 6.307208200759529
4.2477621106807995 6.2981685059351316
4.242138782755582 6.2891527367129605
4.2365252051320725 6.280160819992637
4.2309213628194895 6.271192682901944
4.225327240848793 6.2622482527961125
4.219742824272653 6.253327457257112
4.214168098165404 6.2444302240929375
4.208603047623009 6.235556481336904
4.203047657763023 6.226706157246942
4.197501913724551 6.217879180304891
4.19196580066821 6.209075479215803
4.186439303776086 6.2002949829072405
4.1809224082517025 6.191537620528578
4.175415099319974 6.182803321450317
4.169917362227177 6.1740920152633825
